"Job.Title","Position","Employee.Identifier","Fiscal.Year.2012","Fiscal.Year.2013","Total.Biennium","agency"
"VERIFICATION PROCESSOR","11948","951EDDD455","$6,629.17","","$6,629.17","Dickinson State University"
"VISIT AND EVENT COORDINATOR ","11878","294B02A1E9","","$25,076.07","$25,076.07","Dickinson State University"
"VP ACADEMIC AFFAIRS ","11877","0F5C6F8EC8","$46,413.64","$20,000.00","$66,413.64","Dickinson State University"
"VP ACADEMIC AFFAIRS ","11877","358123FA51","","$93,333.28","$93,333.28","Dickinson State University"
"VP ACADEMIC AFFAIRS ","11877","C46BA74C8E","$78,060.56","","$78,060.56","Dickinson State University"
"VP BUSINESS AFFAIRS ","11873","265E34616F","$121,098.00","$76,646.55","$197,744.55","Dickinson State University"
"VP FINANCE AND ADMINISTRATION ","11873","F3A25384F5","","$62,499.96","$62,499.96","Dickinson State University"
"VP STUDENT DEVELOPMENT","11995","39479BF1E9","","$76,964.84","$76,964.84","Dickinson State University"
"VP STUDENT DEVELOPMENT","11995","568D2DDF15","$90,277.92","$23,154.88","$113,432.80","Dickinson State University"
"WEB DEVELOPMENT SPECIALIST","11996","7FE86E0827","$34,114.08","$12,873.39","$46,987.47","Dickinson State University"
"WEB MAINTENANCE ","11996","859330FD45","","$15,067.56","$15,067.56","Dickinson State University"
"WOMEN'S BASKETBALL COACH","12097","0D19DFAE98","","$22,500.00","$22,500.00","Dickinson State University"
"WOMEN'S BASKETBALL COACH","12097","1A79C17FD5","$22,145.04","","$22,145.04","Dickinson State University"
"WRITING CENTER SI COORDINATOR ","11883","10DE922406","$53,982.04","","$53,982.04","Dickinson State University"
"WRITING CENTER TUTOR SI COORDI","11883","10DE922406","","$56,340.00","$56,340.00","Dickinson State University"
"ACCOUNT TECHNICIAN I","CL0211","3DD14FD59E","$27,750.84","$11,354.94","$39,105.78","Fair Association"
"ACCOUNT TECHNICIAN I","CL0211","7A40D0BA94","","$19,157.15","$19,157.15","Fair Association"
"ADMIN ASSISTANT I ","CL0041","1F655C4C64","$9,467.26","$28,731.65","$38,198.91","Fair Association"
"ADMIN ASSISTANT I ","CL0041","E82A5673C2","$17,843.94","","$17,843.94","Fair Association"
"ADMIN OFR I ","CL0911","06FD256A1C","","$43,116.63","$43,116.63","Fair Association"
"ADMIN OFR I ","CL0911","77768C9DFB","$45,777.73","$7,234.19","$53,011.92","Fair Association"
"ADMIN OFR I ","CL0911","957F9E799D","$26,848.40","","$26,848.40","Fair Association"
"ADMIN OFR I ","CL0911","E82A5673C2","$17,906.00","$43,120.08","$61,026.08","Fair Association"
"ADMIN STAFF OFFICER II","CL0952","0C593CFF87","$45,402.73","$47,619.96","$93,022.69","Fair Association"
"APPOINTED--NOT CLASSIFIED ","NC9002","F1E8953EB9","$107,803.56","$116,000.04","$223,803.60","Fair Association"
"ASSISTANT STATE FAIR MANAGER","CL0940","3B8533C93F","$54,819.93","$79,050.00","$133,869.93","Fair Association"
"BRD/COMM-NOT CLASSIFIED ","NC9006","23CB5BBC49","$945.00","$3,375.00","$4,320.00","Fair Association"
"BRD/COMM-NOT CLASSIFIED ","NC9006","4544C3B6B1","$810.00","$2,430.00","$3,240.00","Fair Association"
"BRD/COMM-NOT CLASSIFIED ","NC9006","4D09C8A89A","$1,350.00","$2,835.00","$4,185.00","Fair Association"
"BRD/COMM-NOT CLASSIFIED ","NC9006","507219E6F5","$1,485.00","$2,160.00","$3,645.00","Fair Association"
"BRD/COMM-NOT CLASSIFIED ","NC9006","72362646AD","$810.00","$2,160.00","$2,970.00","Fair Association"
"BRD/COMM-NOT CLASSIFIED ","NC9006","AF99305697","$1,890.00","$3,240.00","$5,130.00","Fair Association"
"BRD/COMM-NOT CLASSIFIED ","NC9006","B3B8DEE2FF","$405.00","$2,025.00","$2,430.00","Fair Association"
"BRD/COMM-NOT CLASSIFIED ","NC9006","B975EBBD97","$2,430.00","$3,105.00","$5,535.00","Fair Association"
"BRD/COMM-NOT CLASSIFIED ","NC9006","E8320007BE","$810.00","$1,755.00","$2,565.00","Fair Association"
"MAINTENANCE MECHANIC I","CL8341","7130357245","$24,572.61","$43,120.08","$67,692.69","Fair Association"
"MAINTENANCE MECHANIC III","CL8343","AB256F02A9","$53,342.10","$57,120.00","$110,462.10","Fair Association"
"MAINTENANCE SUPV I","CL8203","B1B312F3C4","$37,797.03","$42,120.00","$79,917.03","Fair Association"
"MAINTENANCE SUPV II ","CL8204","3B8533C93F","$15,675.00","","$15,675.00","Fair Association"
"MAINTENANCE WORKER I","CL8201","0E3E7CFB9E","","$7,768.39","$7,768.39","Fair Association"
"MAINTENANCE WORKER I","CL8201","16873B74D4","$28,925.57","$32,737.62","$61,663.19","Fair Association"
"MAINTENANCE WORKER I","CL8201","1D071917D7","","$13,865.01","$13,865.01","Fair Association"
"MAINTENANCE WORKER I","CL8201","25F58D2788","$19,407.50","$36,082.00","$55,489.50","Fair Association"
"MAINTENANCE WORKER I","CL8201","2C82E451CA","$21,937.37","$17,192.57","$39,129.94","Fair Association"
"MAINTENANCE WORKER I","CL8201","2DE37F27FE","$34,979.89","$38,120.04","$73,099.93","Fair Association"
"MAINTENANCE WORKER I","CL8201","38351B83A5","$28,636.56","$6,920.00","$35,556.56","Fair Association"
"MAINTENANCE WORKER I","CL8201","4B4A8E1722","$35,428.64","$38,120.04","$73,548.68","Fair Association"
"MAINTENANCE WORKER I","CL8201","5FF4009D51","$11,271.73","","$11,271.73","Fair Association"
"MAINTENANCE WORKER I","CL8201","7130357245","$15,833.35","","$15,833.35","Fair Association"
"MAINTENANCE WORKER I","CL8201","793C055E51","$25,854.81","$30,892.21","$56,747.02","Fair Association"
"MAINTENANCE WORKER I","CL8201","7D0963390F","$32,364.44","$32,348.40","$64,712.84","Fair Association"
"MAINTENANCE WORKER I","CL8201","83F12BCDBC","$14,133.06","","$14,133.06","Fair Association"
"MAINTENANCE WORKER I","CL8201","90F894560B","","$12,951.32","$12,951.32","Fair Association"
"MAINTENANCE WORKER I","CL8201","B1791D2ED0","","$5,784.38","$5,784.38","Fair Association"
"MAINTENANCE WORKER I","CL8201","B9FB07B7F7","$29,294.42","$36,302.00","$65,596.42","Fair Association"
"MAINTENANCE WORKER I","CL8201","DD01A61345","","$4,260.00","$4,260.00","Fair Association"
"MAINTENANCE WORKER I","CL8201","E471B2FF6C","","$2,759.75","$2,759.75","Fair Association"
"MAINTENANCE WORKER I","CL8201","F4087F5770","$14,828.72","","$14,828.72","Fair Association"
"MAINTENANCE WORKER I","CL8201","FC6141731A","$5,465.89","","$5,465.89","Fair Association"
"MAINTENANCE WORKER II ","CL8202","7DB4C1856A","$32,337.59","$35,120.04","$67,457.63","Fair Association"
"OFFICE ASSISTANT II ","CL0032","07B9D22781","$8,909.64","","$8,909.64","Fair Association"
"OFFICE ASSISTANT II ","CL0032","38B2302EFC","","$7,834.96","$7,834.96","Fair Association"
"OFFICE ASSISTANT II ","CL0032","4831FB4386","$2,044.48","","$2,044.48","Fair Association"
"OFFICE ASSISTANT II ","CL0032","F4EF9E08E1","$9,583.50","$4,416.69","$14,000.19","Fair Association"
"OFFICE ASSISTANT II ","CL0032","F9037716BD","","$4,266.28","$4,266.28","Fair Association"
"PHYSICAL PLANT DIR II ","CL8132","4712F845AD","$40,822.61","$43,120.08","$83,942.69","Fair Association"
"TEMP-NOT CLS-ADMIN SPT","NC9036","0701CD684E","$2,531.38","$1,978.38","$4,509.76","Fair Association"
"TEMP-NOT CLS-ADMIN SPT","NC9036","19077C3A8F","","$1,337.50","$1,337.50","Fair Association"
"TEMP-NOT CLS-ADMIN SPT","NC9036","1AF081EB5B","","$745.00","$745.00","Fair Association"
"TEMP-NOT CLS-ADMIN SPT","NC9036","1BBB334372","$830.00","","$830.00","Fair Association"
"TEMP-NOT CLS-ADMIN SPT","NC9036","1D071917D7","$2,504.69","$8,585.50","$11,090.19","Fair Association"
"TEMP-NOT CLS-ADMIN SPT","NC9036","2471CBB696","$466.75","$1,937.88","$2,404.63","Fair Association"
"TEMP-NOT CLS-ADMIN SPT","NC9036","2859D0E034","$840.00","","$840.00","Fair Association"
"TEMP-NOT CLS-ADMIN SPT","NC9036","2D8AB6CF3C","","$9,000.00","$9,000.00","Fair Association"
"TEMP-NOT CLS-ADMIN SPT","NC9036","38BAF14C6E","$72.00","","$72.00","Fair Association"
"TEMP-NOT CLS-ADMIN SPT","NC9036","39D6214494","","$695.00","$695.00","Fair Association"
"TEMP-NOT CLS-ADMIN SPT","NC9036","658A1B8558","$722.00","$2,129.00","$2,851.00","Fair Association"
"TEMP-NOT CLS-ADMIN SPT","NC9036","6FA6DF85F3","","$1,686.25","$1,686.25","Fair Association"
"TEMP-NOT CLS-ADMIN SPT","NC9036","77EC119703","","$2,353.75","$2,353.75","Fair Association"
"TEMP-NOT CLS-ADMIN SPT","NC9036","7DB263504D","$2,146.00","$2,979.00","$5,125.00","Fair Association"
"TEMP-NOT CLS-ADMIN SPT","NC9036","905F0A7E03","$778.00","","$778.00","Fair Association"
"TEMP-NOT CLS-ADMIN SPT","NC9036","90F894560B","$1,713.25","$13,504.12","$15,217.37","Fair Association"
"TEMP-NOT CLS-ADMIN SPT","NC9036","B2AA3CFCC4","","$2,211.25","$2,211.25","Fair Association"
"TEMP-NOT CLS-ADMIN SPT","NC9036","BF38EFFFD0","$36.00","","$36.00","Fair Association"
"TEMP-NOT CLS-ADMIN SPT","NC9036","C5E877D4DB","$12,000.00","$6,000.00","$18,000.00","Fair Association"
"TEMP-NOT CLS-ADMIN SPT","NC9036","D4D629BA57","$437.25","","$437.25","Fair Association"
"TEMP-NOT CLS-SKLD CRFT WK ","NC9037","301B8FA422","","$2,247.00","$2,247.00","Fair Association"
"TEMP-NOT CLS-SKLD CRFT WK ","NC9037","49A35395EE","$3,398.75","$3,555.00","$6,953.75","Fair Association"
"TEMP-NOT CLS-SKLD CRFT WK ","NC9037","5FF4009D51","$1,854.88","","$1,854.88","Fair Association"
"TEMP-NOT CLS-SKLD CRFT WK ","NC9037","6C9B6B0394","","$16,726.58","$16,726.58","Fair Association"
"TEMP-NOT CLS-SKLD CRFT WK ","NC9037","72E2633154","$2,812.76","","$2,812.76","Fair Association"
"TEMP-NOT CLS-SKLD CRFT WK ","NC9037","802B510934","$4,000.50","$6,414.00","$10,414.50","Fair Association"
"TEMP-NOT CLS-SKLD CRFT WK ","NC9037","8534F52F13","$9,971.02","$3,682.25","$13,653.27","Fair Association"
"TEMP-NOT CLS-SKLD CRFT WK ","NC9037","C9DABA5DEC","$1,775.13","$7,633.50","$9,408.63","Fair Association"
"TEMP-NOT CLS-SKLD CRFT WK ","NC9037","CDE401DB02","$5,786.50","$5,791.25","$11,577.75","Fair Association"
"TEMP-NOT CLS-SKLD CRFT WK ","NC9037","DBBF9DC6AB","$1,117.75","","$1,117.75","Fair Association"
"TEMP-NOT CLS-SKLD CRFT WK ","NC9037","E212768071","$515.63","","$515.63","Fair Association"
"TEMP-NOT CLS-SKLD CRFT WK ","NC9037","E5C36FA10A","$16,211.36","$21,814.50","$38,025.86","Fair Association"
"TEMP-NOT CLS-SKLD CRFT WK ","NC9037","ED9FB0569E","$136.00","","$136.00","Fair Association"
"TEMP-NOT CLS-SKLD CRFT WK ","NC9037","F150716EBF","$1,396.32","","$1,396.32","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","01AEDDD9A1","","$688.00","$688.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","029B3EF7F5","","$608.00","$608.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","04AEF1F996","","$168.00","$168.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","05E78F99BD","","$6,683.92","$6,683.92","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","0929DD9538","","$161.31","$161.31","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","092D7911E9","","$43.50","$43.50","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","093D976987","","$1,056.00","$1,056.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","0987C1FBF5","","$1,197.00","$1,197.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","0B2DAB1343","","$1,582.00","$1,582.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","101A7EB462","","$364.31","$364.31","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","1188508308","","$700.00","$700.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","13A42A7341","","$1,067.50","$1,067.50","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","13FAF4BDD9","","$241.06","$241.06","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","151AA3969B","","$950.00","$950.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","17C24B2588","","$1,190.63","$1,190.63","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","18C0EBF5EF","","$919.00","$919.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","1AC12CABFF","","$280.00","$280.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","1E06B6A804","","$554.63","$554.63","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","1E57553829","","$1,208.94","$1,208.94","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","1E9E3BAE37","","$993.38","$993.38","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","1F7AAA7AF6","","$6,831.00","$6,831.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","20D49358E6","","$61.63","$61.63","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","217100572E","","$575.00","$575.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","21D0032525","","$137.75","$137.75","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","2550655C38","","$5,000.00","$5,000.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","26288EFBC3","","$250.00","$250.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","270EC0B44F","","$277.31","$277.31","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","2791C8AB73","","$130.50","$130.50","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","2C2A9C6B98","","$576.38","$576.38","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","2D231E33CA","","$1,273.63","$1,273.63","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","2D8AB6CF3C","","$3,111.00","$3,111.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","2D900C6668","","$108.75","$108.75","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","2F04C3D551","","$708.69","$708.69","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","300219E21A","","$396.00","$396.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","31DE4C17F5","","$2,500.00","$2,500.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","32799B0355","","$580.00","$580.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","3306D4E9B7","","$2,500.00","$2,500.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","36930C1A48","","$676.00","$676.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","36D2E72493","","$78.38","$78.38","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","36FF8F65B8","","$112.38","$112.38","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","395A5AD21A","","$79.75","$79.75","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","3A28FB2B65","","$1,692.00","$1,692.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","3B8DE81727","","$166.75","$166.75","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","3CAC52E53E","","$500.00","$500.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","402ABA6412","","$253.75","$253.75","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","4088C3A30C","","$797.51","$797.51","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","419345383A","","$416.88","$416.88","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","41D6CA0EC3","","$623.69","$623.69","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","42F743C582","","$2,000.00","$2,000.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","464CC994F0","","$1,218.69","$1,218.69","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","47AB63A97E","","$43.50","$43.50","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","483F09A022","","$2,700.00","$2,700.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","48C8E96C87","","$1,577.00","$1,577.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","4984BE9306","","$206.63","$206.63","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","4A18617CD0","","$2,534.38","$2,534.38","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","4B6B888C73","","$1,788.00","$1,788.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","4B7EE87206","","$322.63","$322.63","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","4BC3C0905A","","$1,431.50","$1,431.50","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","4CBE91FF30","","$29.00","$29.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","4D42269033","","$108.00","$108.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","4E4559F660","","$400.00","$400.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","4F1BE8339C","","$780.00","$780.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","51AFD29C2E","","$432.00","$432.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","5203A303AF","","$529.25","$529.25","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","5453775EB9","","$79.75","$79.75","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","564A1F1ED6","","$496.00","$496.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","56918BB3F1","","$1,610.00","$1,610.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","56D25ECB99","","$576.38","$576.38","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","59D7DC0E56","","$4,000.00","$4,000.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","5ABD59711D","","$304.50","$304.50","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","5B9E7DD6D8","","$43.50","$43.50","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","5CB91661F0","","$3,937.33","$3,937.33","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","5CDE0FA21A","","$315.38","$315.38","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","5DF03AD5BE","","$1,349.38","$1,349.38","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","5F619C062D","","$1,008.00","$1,008.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","602C84B593","","$4,000.00","$4,000.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","606832B01B","","$50.75","$50.75","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","60D897DC75","","$769.00","$769.00","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","60F2A2D0B2","","$206.63","$206.63","Fair Association"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","687DFE99A4","","$750.00","$750.00","Fair Association"
