"Job.Title","Position","Employee.Identifier","Fiscal.Year.2010","Fiscal.Year.2011","Total.Biennium","agency"
"ADMINISTRATIVE SEC","12234","EF6B858C40","$260.68","","$260.68","Dickinson State University"
"ADMINISTRATIVE SEC","12316","78216C0BF4","$20,502.76","$21,781.92","$42,284.68","Dickinson State University"
"ADMINISTRATIVE SEC","12561","C4A7EF43B5","$3,992.46","","$3,992.46","Dickinson State University"
"ADMINISTRATIVE SEC","12561","EF6B858C40","$4,344.68","","$4,344.68","Dickinson State University"
"ADMINISTRATIVE SEC","22951","B726937920","$20,545.56","$21,781.92","$42,327.48","Dickinson State University"
"ADMINISTRATIVE SEC","23744","B461B5EBB0","$24,739.78","$25,390.98","$50,130.76","Dickinson State University"
"ADMINISTRATIVE SEC","23763","5A24EC1A5C","$3,208.35","$11,054.97","$14,263.32","Dickinson State University"
"ADMINISTRATIVE SEC","23763","E4CE069CCE","","$8,199.05","$8,199.05","Dickinson State University"
"ADMINISTRATIVE SEC","27712","1E2A465994","","$25,056.82","$25,056.82","Dickinson State University"
"ADMINISTRATIVE SEC BUS CHALLEN","12110","C9E967A98F","$20,181.92","","$20,181.92","Dickinson State University"
"ADMINISTRATIVE SEC CPDD ","12076","7FADCE02E5","$16,665.09","$18,843.21","$35,508.30","Dickinson State University"
"ADMINISTRATIVE SEC CPDD ","12076","E8F5864BBE","$844.29","","$844.29","Dickinson State University"
"ADMISSIONS SPECIALIST ","11896","754AD7C095","","$27,754.13","$27,754.13","Dickinson State University"
"ASSISPROF,CHAIR ","11940","064BED83FF","$72,579.00","$76,848.00","$149,427.00","Dickinson State University"
"ASSISTANT ART GALLERY DIRECTOR","12324","B14C9BB5A7","$6,000.00","$6,000.00","$12,000.00","Dickinson State University"
"ASSISTANT ATHLETIC DIRECTOR ","12250","3E38666453","","$16,637.51","$16,637.51","Dickinson State University"
"ASSISTANT PROFESSOR ","11864","711EF023E9","$52,600.00","$54,200.00","$106,800.00","Dickinson State University"
"ASSISTANT PROFESSOR ","11865","7A60A6F34A","$49,267.00","$50,400.00","$99,667.00","Dickinson State University"
"ASSISTANT PROFESSOR ","11870","D763FEBDA9","$57,782.00","$62,649.00","$120,431.00","Dickinson State University"
"ASSISTANT PROFESSOR ","11874","6481F99A65","$46,300.00","$51,610.00","$97,910.00","Dickinson State University"
"ASSISTANT PROFESSOR ","11880","F551E7C88A","$59,913.00","$58,561.67","$118,474.67","Dickinson State University"
"ASSISTANT PROFESSOR ","11882","17C060BBA9","$50,175.00","$51,516.00","$101,691.00","Dickinson State University"
"ASSISTANT PROFESSOR ","11888","D6AFDC6A59","$50,125.00","$52,916.00","$103,041.00","Dickinson State University"
"ASSISTANT PROFESSOR ","11892","01BB609862","$54,596.00","$66,183.55","$120,779.55","Dickinson State University"
"ASSISTANT PROFESSOR ","11893","F962C14C30","$58,549.00","$61,266.00","$119,815.00","Dickinson State University"
"ASSISTANT PROFESSOR ","11912","E71715F9FA","$55,370.00","$58,150.00","$113,520.00","Dickinson State University"
"ASSISTANT PROFESSOR ","11929","3138DBCD2E","$64,189.00","$69,246.00","$133,435.00","Dickinson State University"
"ASSISTANT PROFESSOR ","11938","424E5A6409","$50,984.00","$54,741.00","$105,725.00","Dickinson State University"
"ASSISTANT PROFESSOR ","11941","2D8181074E","$55,120.00","$58,471.00","$113,591.00","Dickinson State University"
"ASSISTANT PROFESSOR ","11958","36CA4B3401","$56,591.00","$60,416.00","$117,007.00","Dickinson State University"
"ASSISTANT PROFESSOR ","11970","D4CEA8D0FA","$50,050.00","$53,368.00","$103,418.00","Dickinson State University"
"ASSISTANT PROFESSOR ","11973","8E5BA47B6E","$54,614.00","$58,401.25","$113,015.25","Dickinson State University"
"ASSISTANT PROFESSOR ","11975","35EE18E412","$49,772.00","$500.00","$50,272.00","Dickinson State University"
"ASSISTANT PROFESSOR ","11981","1FE673CB0E","$66,559.00","$65,550.00","$132,109.00","Dickinson State University"
"ASSISTANT PROFESSOR ","11993","B5838D24E1","$50,000.00","$52,750.00","$102,750.00","Dickinson State University"
"ASSISTANT PROFESSOR ","11994","DCA7EB095F","$49,940.00","","$49,940.00","Dickinson State University"
"ASSISTANT PROFESSOR ","12006","375ADE0866","$49,635.00","$51,457.00","$101,092.00","Dickinson State University"
"ASSISTANT PROFESSOR ","12011","D07E95DF49","$49,083.00","$52,637.00","$101,720.00","Dickinson State University"
"ASSISTANT PROFESSOR ","12013","43B78EC581","$57,320.00","$59,885.00","$117,205.00","Dickinson State University"
"ASSISTANT PROFESSOR ","12014","9CB83F558D","$52,283.00","$55,837.00","$108,120.00","Dickinson State University"
"ASSISTANT PROFESSOR ","12016","789D50044F","$49,800.00","$62,426.00","$112,226.00","Dickinson State University"
"ASSISTANT PROFESSOR ","12018","1BAAE527F2","$53,894.00","$58,603.00","$112,497.00","Dickinson State University"
"ASSISTANT PROFESSOR ","12025","40D8D7B614","$49,414.00","$51,885.00","$101,299.00","Dickinson State University"
"ASSISTANT PROFESSOR ","12032","D75888DBF0","$59,286.00","$60,394.00","$119,680.00","Dickinson State University"
"ASSISTANT PROFESSOR ","12044","C7D4F01084","$50,590.00","$55,217.00","$105,807.00","Dickinson State University"
"ASSISTANT PROFESSOR ","12045","C072DD7059","$51,416.00","$54,529.00","$105,945.00","Dickinson State University"
"ASSISTANT PROFESSOR ","12046","94A3BC3B81","$50,490.00","$53,250.00","$103,740.00","Dickinson State University"
"ASSISTANT PROFESSOR ","12050","C8D5ED3D5D","$58,210.00","$61,278.00","$119,488.00","Dickinson State University"
"ASSISTANT PROFESSOR ","12059","5FBF8A3F99","$87,220.00","$93,638.00","$180,858.00","Dickinson State University"
"ASSISTANT PROFESSOR ","12073","8276A226CA","$50,395.00","$52,968.00","$103,363.00","Dickinson State University"
"ASSISTANT PROFESSOR ","12078","591BC82010","$29,820.00","$33,720.00","$63,540.00","Dickinson State University"
"ASSISTANT PROFESSOR ","12112","C9A78B204C","","$23,396.42","$23,396.42","Dickinson State University"
"ASSISTANT PROFESSOR ","12121","6A50BEBF3A","$51,400.00","$53,798.00","$105,198.00","Dickinson State University"
"ASSISTANT PROFESSOR ","12184","F89D2DA3FB","$13,130.57","$55,635.00","$68,765.57","Dickinson State University"
"ASSISTANT PROFESSOR ","12227","2CC6F6D3AF","$19,383.30","$59,892.00","$79,275.30","Dickinson State University"
"ASSISTANT PROFESSOR ","12248","131F4ED358","$55,740.00","","$55,740.00","Dickinson State University"
"ASSISTANT PROFESSOR ","12251","AF0E937BB8","$32,500.00","$60,150.00","$92,650.00","Dickinson State University"
"ASSISTANT PROFESSOR ","12318","D2A3668F2E","$52,463.00","$54,861.00","$107,324.00","Dickinson State University"
"ASSISTANT PROFESSOR ","12347","E947093BEE","$15,953.29","$52,240.00","$68,193.29","Dickinson State University"
"ASSISTANT PROFESSOR ","12388","C39F1D8428","$61,493.00","","$61,493.00","Dickinson State University"
"ASSISTANT PROFESSOR ","12389","2546FE579D","$55,890.00","$57,070.00","$112,960.00","Dickinson State University"
"ASSISTANT PROFESSOR ","12612","619305030D","$46,250.00","$48,600.00","$94,850.00","Dickinson State University"
"ASSISTANT PROFESSOR ","23135","38C22737D0","$26,382.64","$73,978.00","$100,360.64","Dickinson State University"
"ASSISTANT PROFESSOR ","23764","AFE4ED3043","$52,990.00","$55,180.00","$108,170.00","Dickinson State University"
"ASSISTANT PROFESSOR ","23832","E0EE1941DF","$57,433.00","$60,810.00","$118,243.00","Dickinson State University"
"ASSISTANT PROFESSOR ","28000","A060CFC96B","","$23,400.00","$23,400.00","Dickinson State University"
"ASSISTANT REGISTRAR ","11954","AFE9027740","$32,319.12","$33,935.04","$66,254.16","Dickinson State University"
"ASSISTANT RODEO COACH ","12509","07528C49B5","$18,177.81","$16,330.00","$34,507.81","Dickinson State University"
"ASSOC DIR INST TECH AND BUSINE","12260","86CC95CE72","$66,150.00","$62,511.12","$128,661.12","Dickinson State University"
"ASSOCIATE DIR COMMUNICATIONS","11942","15A5BDCC51","","$17,130.79","$17,130.79","Dickinson State University"
"ASSOCIATE DIR COMMUNICATIONS","11942","FA2048A7DA","$12,565.85","","$12,565.85","Dickinson State University"
"ASSOCIATE PROF, DEPT CHAIR","11862","C90DB0259C","$69,858.00","$73,131.00","$142,989.00","Dickinson State University"
"ASSOCIATE PROF, DEPT CHAIR","11918","A6BD63647A","$80,175.04","","$80,175.04","Dickinson State University"
"ASSOCIATE PROF, DEPT CHAIR","11926","066D6B0451","$66,085.00","$71,084.00","$137,169.00","Dickinson State University"
"ASSOCIATE PROF, DEPT CHAIR","11946","9ACF60C3FC","$69,547.00","$73,054.00","$142,601.00","Dickinson State University"
"ASSOCIATE PROF, DEPT CHAIR","11951","062548A6B0","$92,778.00","$95,324.00","$188,102.00","Dickinson State University"
"ASSOCIATE PROF, DEPT CHAIR","11991","F3F945B054","$90,276.93","$94,927.92","$185,204.85","Dickinson State University"
"ASSOCIATE PROF, DEPT CHAIR","12069","1E5577CD20","$82,535.92","$86,693.04","$169,228.96","Dickinson State University"
"ASSOCIATE PROFESSOR ","11872","277705DAF4","$82,837.00","$86,974.00","$169,811.00","Dickinson State University"
"ASSOCIATE PROFESSOR ","11879","7869301B4B","$36,546.00","$42,811.12","$79,357.12","Dickinson State University"
"ASSOCIATE PROFESSOR ","11890","C51498D307","$73,568.00","$82,298.00","$155,866.00","Dickinson State University"
"ASSOCIATE PROFESSOR ","11897","C31BEAD6D7","$69,744.50","$71,735.50","$141,480.00","Dickinson State University"
"ASSOCIATE PROFESSOR ","11917","E9BFAEF941","$60,411.00","","$60,411.00","Dickinson State University"
"ASSOCIATE PROFESSOR ","11950","B33FF2F15B","$80,455.00","$81,057.00","$161,512.00","Dickinson State University"
"ASSOCIATE PROFESSOR ","11952","F8AF2A16DF","$55,172.00","$60,981.00","$116,153.00","Dickinson State University"
"ASSOCIATE PROFESSOR ","11957","DBEC13A7DF","$64,535.00","$68,212.00","$132,747.00","Dickinson State University"
"ASSOCIATE PROFESSOR ","11976","C507784BD5","$54,199.00","$56,497.00","$110,696.00","Dickinson State University"
"ASSOCIATE PROFESSOR ","11980","CF1043797B","$57,264.00","$61,132.00","$118,396.00","Dickinson State University"
"ASSOCIATE PROFESSOR ","11994","DCA7EB095F","","$61,179.50","$61,179.50","Dickinson State University"
"ASSOCIATE PROFESSOR ","11998","66C5301A06","$54,389.00","","$54,389.00","Dickinson State University"
"ASSOCIATE PROFESSOR ","12037","D266788E35","$54,603.00","$57,140.65","$111,743.65","Dickinson State University"
"ASSOCIATE PROFESSOR ","12040","F53ECD72C6","$54,508.00","$57,181.00","$111,689.00","Dickinson State University"
"ASSOCIATE PROFESSOR ","12047","0782A0E40E","$70,437.00","$68,769.00","$139,206.00","Dickinson State University"
"ASSOCIATE PROFESSOR ","12116","BED600ABF2","$57,300.00","$60,185.00","$117,485.00","Dickinson State University"
"ASSOCIATE PROFESSOR ","12388","C39F1D8428","","$65,115.00","$65,115.00","Dickinson State University"
"ASSOCIATE PROFESSOR ","12396","43832907B6","$55,261.00","$59,412.00","$114,673.00","Dickinson State University"
"ASST ATHLETIC DIRECTOR","12250","3E38666453","","$491.88","$491.88","Dickinson State University"
"ASST DIR ALUMNI ANNUAL GIVING ","12210","B84004FC30","$41,085.89","","$41,085.89","Dickinson State University"
"ASST DIR ALUMNI ANNUAL GIVING ","12210","E766A0F0BF","$1,666.67","$19,259.91","$20,926.58","Dickinson State University"
"ASST SPORTS INFORMATION DIR ","12213","647DB30440","$24,700.08","$16,414.07","$41,114.15","Dickinson State University"
"ASST SPORTS INFORMATION DIR ","27566","1A79C17FD5","","$21,499.92","$21,499.92","Dickinson State University"
"ASST TRACK AND X COUNTRY COACH","12209","78D39CED97","","$6,996.21","$6,996.21","Dickinson State University"
"ATHLETIC TRAINER","11968","51B6D68104","$41,866.00","$44,159.00","$86,025.00","Dickinson State University"
"BAC EVENTS & CONF COORDINATOR ","27554","1FE4BE3867","","$10,227.27","$10,227.27","Dickinson State University"
"BAC EVENTS & CONF COORDINATOR ","27554","317A784A6F","$9,715.93","$28,475.08","$38,191.01","Dickinson State University"
"BH BOOSTER MEMBERSHIP COOR","11871","D1F99FD07F","$27,563.04","$30,001.92","$57,564.96","Dickinson State University"
"BUSINESS CHALLENGE COORDINATOR","12029","3FE6F66D7B","$38,587.92","$1,299.19","$39,887.11","Dickinson State University"
"BUSINESS CHALLENGE COORDINATOR","12029","C9E967A98F","","$30,000.00","$30,000.00","Dickinson State University"
"CLERK/RECEPTIONIST","11896","754AD7C095","$25,955.04","","$25,955.04","Dickinson State University"
"CLERK/RECEPTIONIST","12211","81AA79A498","$15,867.81","","$15,867.81","Dickinson State University"
"COACH ","12004","562B55AE29","$18,732.00","$3,723.80","$22,455.80","Dickinson State University"
"COACH FULL-TIME ","12097","1A79C17FD5","$43,500.00","","$43,500.00","Dickinson State University"
"COACH FULL-TIME ","12498","24F21C859A","$45,000.00","$47,250.00","$92,250.00","Dickinson State University"
"COMMUNITY DEV PROJECT COORD ","12288","F58BE8E6EE","$23,152.50","$39,299.16","$62,451.66","Dickinson State University"
"COMP NETWORK MAINT TECHNICIAN ","12233","25216230F4","$32,799.96","$35,666.96","$68,466.92","Dickinson State University"
"CONFERENCE COORDINATOR","12337","E8F5864BBE","$25,379.58","$30,870.00","$56,249.58","Dickinson State University"
"CONTROLLER","11984","93203773D3","$97,737.12","$102,624.00","$200,361.12","Dickinson State University"
"COOR PERSONNEL SERV ","11899","00ED0B0C82","$48,000.00","$50,400.00","$98,400.00","Dickinson State University"
"COORD COMMUNICATIONS","12161","22BDB6E2C8","$37,485.12","$22,249.52","$59,734.64","Dickinson State University"
"COORD ELEM ED BISMARCK","23135","38C22737D0","$46,793.28","","$46,793.28","Dickinson State University"
"COORD INST RESEARCH & PLANNING","11914","F8A14B4596","$34,075.04","$60,900.00","$94,975.04","Dickinson State University"
"COORD OF HEALTH SERVICES","11959","39E33A36CD","$22,260.00","$23,373.00","$45,633.00","Dickinson State University"
"COORD SPEVENTS,SCHEDUL","11936","527BE3A352","$33,192.00","$34,852.08","$68,044.08","Dickinson State University"
"COORDEXTCAMPUS BIS","12033","8E95BAE08F","$47,055.12","$49,789.92","$96,845.04","Dickinson State University"
"CUSTODIAN ","11867","B5B12C5385","$25,579.36","$27,452.71","$53,032.07","Dickinson State University"
"CUSTODIAN ","11909","854D1DCE01","$22,999.97","$23,374.35","$46,374.32","Dickinson State University"
"CUSTODIAN ","11921","C80F8197BB","$21,600.00","$23,116.50","$44,716.50","Dickinson State University"
"CUSTODIAN ","11934","3CAB9C9D52","$27,936.50","$29,164.95","$57,101.45","Dickinson State University"
"CUSTODIAN ","11943","E666DD922C","$22,677.09","$22,342.96","$45,020.05","Dickinson State University"
"CUSTODIAN ","11945","8CECE6CC8C","$24,546.24","$27,226.79","$51,773.03","Dickinson State University"
"CUSTODIAN ","11947","B56611ACEF","$31,005.76","$33,213.95","$64,219.71","Dickinson State University"
"CUSTODIAN ","11963","6034B705A7","$22,987.92","$24,422.54","$47,410.46","Dickinson State University"
"CUSTODIAN ","11971","A4C761874A","$23,633.04","$24,976.31","$48,609.35","Dickinson State University"
"CUSTODIAN ","11986","9744F96A3D","$20,546.64","$21,112.18","$41,658.82","Dickinson State University"
"CUSTODIAN ","11990","2F43AC6B03","","$1,954.17","$1,954.17","Dickinson State University"
"CUSTODIAN ","11990","6E0D454626","$18,801.63","$27.39","$18,829.02","Dickinson State University"
"CUSTODIAN ","11990","77D75FD31F","$730.45","","$730.45","Dickinson State University"
"CUSTODIAN ","11990","99F8FE8A9F","","$13,926.19","$13,926.19","Dickinson State University"
"CUSTODIAN ","12008","91591D77EA","$26,708.65","$28,846.48","$55,555.13","Dickinson State University"
"CUSTODIAN ","12022","536D295744","$23,070.38","$6,073.95","$29,144.33","Dickinson State University"
"CUSTODIAN ","12022","DB7C97538C","","$16,091.80","$16,091.80","Dickinson State University"
"CUSTODIAN ","12034","5BE09AE91C","","$20,153.78","$20,153.78","Dickinson State University"
"CUSTODIAN ","12034","7E383D9E2B","$23,332.19","","$23,332.19","Dickinson State University"
"CUSTODIAN ","12038","F32B9C96F6","$23,547.80","$26,600.88","$50,148.68","Dickinson State University"
"CUSTODIAN ","12061","B97B30D481","$23,698.08","$3,473.65","$27,171.73","Dickinson State University"
"CUSTODIAN ","12061","F3771E03EE","","$16,966.43","$16,966.43","Dickinson State University"
"CUSTODIAN ","12063","7804FF6BA5","$2,115.45","","$2,115.45","Dickinson State University"
"CUSTODIAN ","12063","E9D6C01353","$19,943.38","$25,504.85","$45,448.23","Dickinson State University"
"CUSTODIAN ","12066","AF289939B0","$24,676.61","$26,457.92","$51,134.53","Dickinson State University"
"CUSTODIAN ","12072","7804FF6BA5","$25,002.36","$30,591.25","$55,593.61","Dickinson State University"
"CUSTODIAN ","12584","A2AD70FD45","$25,128.60","$25,881.91","$51,010.51","Dickinson State University"
"CUSTODIAN ","23734","FF75F5FAA0","$24,555.06","$25,728.97","$50,284.03","Dickinson State University"
"CUSTODIAN ","27557","536D295744","","$18,071.31","$18,071.31","Dickinson State University"
"CUSTODIAN ","27557","B2669EDD05","$539.91","$1,229.95","$1,769.86","Dickinson State University"
"DEAN COLLEGEEDBUSAPSCI","11974","180E7BFE6E","$103,501.92","$108,677.04","$212,178.96","Dickinson State University"
"DIGITAL LIBRARY ASSISTANT ","12263","6AAEA8C96B","$14,060.57","$30,428.03","$44,488.60","Dickinson State University"
"DIGITAL LIBRARY COORD/ARCHIVIS","12220","AA28391DD8","$17,454.55","$37,772.72","$55,227.27","Dickinson State University"
"DIR ACADEMIC RECORDS","12002","1818672B9B","$65,098.08","$68,352.96","$133,451.04","Dickinson State University"
"DIR ATHLETICS ","12051","01BB609862","","$22,800.00","$22,800.00","Dickinson State University"
"DIR ATHLETICS ","12051","2979024F28","$88,483.92","$20,745.80","$109,229.72","Dickinson State University"
"DIR CAREER SERVICES ","11876","1704A4A1B5","$35,035.92","$36,378.00","$71,413.92","Dickinson State University"
"DIR CENTER MULTICAFFAIRS","11987","9BE452F814","$55,350.00","$59,535.12","$114,885.12","Dickinson State University"
"DIR COMPUTER SERV ","11932","837368FCD9","$69,078.96","$72,533.04","$141,612.00","Dickinson State University"
"DIR ENROLLMENT SERVICES ","11894","860DBD482B","$47,665.86","$56,650.00","$104,315.86","Dickinson State University"
"DIR EXT CAMPUS","12020","65BB5E623E","","$28,125.00","$28,125.00","Dickinson State University"
"DIR EXT CAMPUS","12020","C1FFB146FD","$75,260.00","$25,745.60","$101,005.60","Dickinson State University"
"DIR LIBRARY SERVICES","11889","A802D9A61D","$64,842.96","$68,085.12","$132,928.08","Dickinson State University"
"DIRECTOR ASC AND EES","11919","F7B76B6D49","$65,049.12","$68,301.12","$133,350.24","Dickinson State University"
"DIRECTOR FINANCIAL AID","11955","4723A4C993","$57,798.96","$60,689.04","$118,488.00","Dickinson State University"
"DIRECTOR OF RESIDENTIAL LIFE","12323","0A2456E6DD","$30,237.60","$32,524.08","$62,761.68","Dickinson State University"
